City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,kerikeri,-35.2268,173.9474,23.84,72,0,3.67,NZ,1712889370
361,zhangjiakou shi xuanhua qu,40.6103,115.0447,22.77,26,12,0.96,CN,1712889371
362,lodja,-3.4833,23.4333,23.03,89,100,1.07,CD,1712889371
363,ringkobing,56.0901,8.244,9.99,100,100,8.23,DK,1712889371
364,charters towers,-20.1,146.2667,28.2,32,0,3.74,AU,1712889371
365,kuta,-8.7233,115.1723,30.97,79,40,3.13,ID,1712889371
366,bikenibeu village,1.3673,173.1241,30.98,74,20,2.57,KI,1712889371
367,dalandzadgad,43.5708,104.425,14.96,26,42,11.77,MN,1712889371
368,holualoa,19.6228,-155.9522,25.48,85,100,2.57,US,1712889371
369,znin,52.8496,17.7199,12.55,68,97,2.89,PL,1712889371
370,lebu,-37.6167,-73.65,9.78,96,1,1.64,CL,1712889091
371,hasaki,35.7333,140.8333,17.94,82,100,4.4,JP,1712889371
372,fort wellington,6.4,-57.6,27.14,79,21,4.3,GY,1712889371
373,sa'dah,16.9402,43.7639,19.86,70,98,1.62,YE,1712889372
374,rio grande,-32.035,-52.0986,20.05,62,100,6.68,BR,1712889143
375,semnan,35.5729,53.3971,11.55,44,87,3.57,IR,1712889372
376,yarmouth,41.7057,-70.2286,12.83,95,100,4.12,US,1712889276
377,bridgewater,44.3835,-64.5155,4.82,90,100,9.26,CA,1712889372
378,cantemir,46.2781,28.2008,13.9,75,17,3.93,MD,1712889372
379,abepura,-2.6333,140.5833,32.45,55,20,2.57,ID,1712889372
380,tarnogskiy gorodok,60.4997,43.5761,5.47,70,100,5.18,RU,1712889372
381,makoua,0.0069,15.6333,23.71,94,100,1.32,CG,1712889372
382,plouzane,48.3833,-4.6167,10.5,87,0,4.12,FR,1712889372
383,nueva italia de ruiz,19.0167,-102.1,27.09,41,2,2.51,MX,1712889372
384,kilindoni,-7.9139,39.6668,27.29,84,88,5.21,TZ,1712889372
385,angaur state,6.906,134.13,28.21,75,100,5.24,PW,1712889372
386,port sudan,19.6175,37.2164,23.01,58,2,3.85,SD,1712889336
387,lewiston orchards,46.3804,-116.9754,17.37,57,0,1.54,US,1712889175
388,sinan,34.8262,126.1086,21.06,87,92,1.21,KR,1712889373
389,katsuura,35.1333,140.3,15.33,84,100,6.78,JP,1712889373
390,uryupinsk,50.8047,42.0138,14.23,70,60,3.2,RU,1712889373
391,sur,22.5667,59.5289,30.02,50,97,0.87,OM,1712889373
392,botou,38.0667,116.5667,25.92,40,36,7.63,CN,1712889373
393,arkalyk,50.2486,66.9114,2.61,60,39,3.41,KZ,1712889373
394,dazhou,31.2159,107.5009,21.34,66,81,1.23,CN,1712889373
395,ha'il,27.5219,41.6907,16.01,51,0,3.09,SA,1712889373
396,minas de marcona,-15.2119,-75.1103,17.34,79,100,3.94,PE,1712889373
397,saint-vith,50.2815,6.1272,10.93,96,80,1.59,BE,1712889373
398,berbera,10.4396,45.0143,27.47,80,57,1.13,SO,1712889373
399,chibougamau,49.9168,-74.3659,4.79,93,75,3.09,CA,1712889139
400,barreiro do jaiba,-15.6167,-43.6,24.68,68,100,2.59,BR,1712889374
401,fougamou,-1.2154,10.5838,24.47,98,100,0.53,GA,1712889374
402,paramirim,-13.4425,-42.2389,25.33,69,100,0.87,BR,1712889305
403,yantarnyy,54.8717,19.9381,11.01,97,100,7.01,RU,1712889374
404,ahfir,34.9537,-2.1003,11.34,75,0,0.66,MA,1712889374
405,guerrero negro,27.9769,-114.0611,17.36,75,100,6.32,MX,1712889155
406,sablayan,12.8346,120.769,28.4,68,65,4.47,PH,1712889374
407,jayanca,-6.3908,-79.8219,24.6,68,38,3.41,PE,1712889374
408,zadar,44.1197,15.2422,13.34,71,0,2.06,HR,1712889374
409,bastos,-21.9219,-50.7339,23.52,72,100,3.97,BR,1712889155
410,sakaiminato,35.55,133.2333,21.99,46,40,3.6,JP,1712889374
411,ulsteinvik,62.3432,5.8487,10.5,86,100,7.23,NO,1712889374
412,qarauyl,48.9451,79.255,-1.67,62,70,10.42,KZ,1712889374
413,parras de la fuente,25.4167,-102.1833,16.1,25,96,6.77,MX,1712889374
414,puerto lleras,3.0223,-73.4044,24.29,76,36,0.8,CO,1712889374
415,coeur d'alene,47.6777,-116.7805,14.97,61,0,0.0,US,1712889225
416,belonia,23.2528,91.4514,33.3,23,85,3.24,IN,1712889375
417,devin,41.7433,24.4,10.43,77,39,2.69,BG,1712889375
418,cidreira,-30.1811,-50.2056,20.96,78,100,7.2,BR,1712889375
419,carutapera,-1.195,-46.02,25.44,95,100,1.54,BR,1712889105
420,sanya,18.2431,109.505,30.09,70,40,2.0,CN,1712889375
421,fomboni,-12.28,43.7425,29.53,75,100,5.83,KM,1712889375
422,kottayam,9.5833,76.5167,30.03,78,42,0.61,IN,1712889375
423,patacamaya,-17.2333,-67.9167,9.29,81,60,2.16,BO,1712889375
424,hampton bays,40.869,-72.5176,15.21,98,100,9.83,US,1712889249
425,pleiku,13.9833,108.0,32.1,32,99,3.08,VN,1712889375
426,elko,41.0002,-115.5012,18.01,32,20,1.34,US,1712889375
427,trairi,-3.2778,-39.2689,24.81,94,100,1.36,BR,1712889120
428,motygino,58.1831,94.7592,-7.9,93,99,1.34,RU,1712889375
429,galliano,29.4422,-90.2992,17.78,77,0,0.0,US,1712889337
430,vedaraniyam,10.3667,79.85,29.74,73,95,6.68,IN,1712889375
431,kapuskasing,49.4169,-82.4331,11.05,57,100,3.09,CA,1712889375
432,tweed heads,-28.1817,153.547,28.45,59,40,5.66,AU,1712889376
433,greenville,35.6127,-77.3663,22.09,91,100,8.75,US,1712889244
434,timbuktu,16.7735,-3.0074,29.97,11,77,7.88,ML,1712889376
435,alzamay,55.5562,98.6644,0.14,80,100,3.41,RU,1712889376
436,aquiraz,-3.9014,-38.3911,28.99,88,100,1.06,BR,1712889376
437,aracati,-4.5617,-37.7697,25.73,89,100,2.27,BR,1712889376
438,narasannapeta,18.4167,84.05,31.01,44,90,1.61,IN,1712889376
439,labuan,5.2767,115.2417,31.2,70,20,1.54,MY,1712889376
440,vernon,50.2581,-119.2691,13.2,59,100,1.03,CA,1712889314
441,krasyliv,49.6519,26.9725,8.49,77,13,2.83,UA,1712889376
442,al hasakah,36.5024,40.7477,15.79,70,57,1.98,SY,1712889376
443,malanje,-9.5402,16.341,18.91,99,99,1.93,AO,1712889376
444,abra pampa,-22.7205,-65.697,11.84,71,17,4.36,AR,1712889376
445,kalaleh,37.3807,55.4916,11.78,94,100,3.09,IR,1712889377
446,pointe-noire,-4.7761,11.8635,26.04,100,40,2.06,CG,1712889377
447,ryotsu-minato,38.0833,138.4333,15.27,50,100,0.88,JP,1712889377
448,erdenet,49.0333,104.0833,8.88,35,60,8.49,MN,1712889377
449,renqiu,38.6989,116.0936,26.49,39,39,6.77,CN,1712889377
450,coulounieix,45.1529,0.6885,12.25,84,50,2.03,FR,1712889377
451,vila franca do campo,37.7167,-25.4333,18.27,99,95,1.43,PT,1712889377
452,cherrybrook,-33.7228,151.0461,25.16,51,0,1.79,AU,1712889377
453,fada,9.5667,8.3,25.84,22,100,1.41,NG,1712889377
454,mahina,-17.5065,-149.489,28.87,74,75,4.12,PF,1712889226
455,kolonia,50.9333,6.95,14.36,87,75,3.09,DE,1712889109
456,genhe,50.7833,121.5167,6.72,93,76,2.69,CN,1712889377
457,pocone,-16.2567,-56.6228,23.49,87,98,1.87,BR,1712889378
458,sakakah,29.9697,40.2064,15.76,42,0,2.82,SA,1712889378
459,iringa,-7.7667,35.7,15.75,97,100,1.92,TZ,1712889378
460,okhotsk,59.3833,143.3,-1.27,93,61,1.04,RU,1712889378
461,candelaria,13.9311,121.4233,33.83,37,17,3.7,PH,1712889378
462,nadi,-17.8,177.4167,31.0,74,20,5.66,FJ,1712889277
463,prado,-17.3411,-39.2208,25.59,85,3,2.53,BR,1712889378
464,guatire,10.4762,-66.5427,19.98,98,27,0.36,VE,1712889378
465,veinticinco de mayo,-35.4323,-60.1727,11.1,95,100,3.27,AR,1712889378
466,ustka,54.5805,16.8619,12.58,95,100,7.22,PL,1712889378
467,urumqi,43.801,87.6005,12.53,51,0,1.0,CN,1712889378
468,pohang,36.0322,129.365,22.12,41,30,1.01,KR,1712889378
469,al muwayh,22.4333,41.7583,21.73,22,26,2.06,SA,1712889378
470,mingora,34.7758,72.3625,19.63,48,59,2.43,PK,1712889378
471,luganville,-15.5333,167.1667,29.7,72,31,3.78,VU,1712889378
472,kruisfontein,-34.0033,24.7314,12.71,71,5,3.51,ZA,1712889378
473,mutoko,-17.397,32.2268,15.66,89,100,1.41,ZW,1712889378
474,magdalena,14.1999,121.429,30.75,44,11,3.93,PH,1712889379
475,gizo,-8.103,156.8419,29.1,74,89,2.74,SB,1712889379
476,naze,28.3667,129.4833,20.51,87,95,3.9,JP,1712889379
477,myskhako,44.6714,37.7433,13.1,89,96,1.4,RU,1712889379
478,campbellton,48.0075,-66.6727,3.25,98,100,2.74,CA,1712889099
479,contamana,-7.3333,-75.0167,23.72,95,22,1.51,PE,1712889379
480,carolina beach,34.0352,-77.8936,22.04,95,25,1.34,US,1712889263
481,west bay,19.3667,-81.4167,28.37,87,20,2.06,KY,1712889379
482,sinabang,2.4803,96.3801,29.71,70,71,1.68,ID,1712889379
483,usinsk,65.9939,57.5281,1.71,99,100,10.28,RU,1712889379
484,kayangel,8.0823,134.7173,28.22,78,99,4.42,PW,1712889379
485,sal rei,16.1833,-22.9167,21.3,83,0,4.92,CV,1712889379
486,arish,31.1316,33.7984,12.1,87,0,2.06,EG,1712889379
487,yanta,36.2411,115.6672,24.89,49,0,6.45,CN,1712889380
488,aral,40.5156,81.2636,20.17,13,60,4.44,CN,1712889380
489,suva,-18.1416,178.4415,29.71,74,99,4.12,FJ,1712889380
490,gadzhiyevo,69.2551,33.3362,-1.22,85,100,9.28,RU,1712889195
491,kant,27.8,79.8,31.02,17,100,2.19,IN,1712889380
492,mukalla,14.5425,49.1242,25.37,77,94,1.51,YE,1712889280
493,baykalovo,57.3981,63.7684,7.32,91,100,6.63,RU,1712889380
494,sao tome,0.3365,6.7273,27.38,79,100,0.72,ST,1712889380
495,sirte,31.2089,16.5887,16.35,89,50,6.21,LY,1712889380
496,swan hill,-35.3378,143.5544,19.36,37,0,3.79,AU,1712889334
497,mbanza kongo,-6.267,14.2401,21.98,99,100,0.86,AO,1712889381
498,podporozh'ye,60.9112,34.1706,6.18,95,100,4.96,RU,1712889381
499,kittila,67.6647,24.8936,1.08,75,100,3.6,FI,1712889381
500,mari,-7.06,-35.3194,25.45,93,56,1.34,BR,1712889381
501,sheohar,26.5167,85.3,30.93,28,0,5.53,IN,1712889381
502,carnarvon,-24.8667,113.6333,25.7,46,0,3.79,AU,1712889381
503,garoowe,8.4054,48.4845,24.19,88,98,2.66,SO,1712889381
504,montrose,38.4166,-108.2673,7.76,37,0,1.21,US,1712889104
505,singaraja,-8.112,115.0882,30.11,72,13,2.05,ID,1712889309
506,al ghayzah,16.2079,52.176,27.05,70,25,4.6,YE,1712889381
507,new norfolk,-42.7826,147.0587,18.72,83,100,1.24,AU,1712889382
508,manoharpur,27.3,75.95,28.18,28,100,1.02,IN,1712889382
509,barcelos,41.5388,-8.6151,20.08,76,49,2.34,PT,1712889382
510,kitimat,54.0524,-128.6534,9.21,69,75,1.38,CA,1712889382
511,baiyin,36.5583,104.2081,15.64,28,89,0.88,CN,1712889382
512,balikpapan,-1.2675,116.8289,29.55,70,40,3.09,ID,1712889382
513,magong,23.5654,119.5863,23.85,83,45,3.07,TW,1712889382
514,zapala,-38.8992,-70.0544,5.88,89,87,5.0,AR,1712889138
515,baillif,16.0202,-61.7463,24.8,76,0,4.54,GP,1712889382
516,mozarlandia,-14.7447,-50.5706,24.04,88,38,1.4,BR,1712889382
517,aykhal,66.0,111.5,-18.42,81,15,3.49,RU,1712889383
518,tocache,-8.1842,-76.5125,22.3,95,61,0.8,PE,1712889116
519,saint joseph,39.7686,-94.8466,11.78,45,0,4.12,US,1712889310
520,huancavelica,-12.7667,-74.9833,2.36,97,98,1.08,PE,1712889384
521,la romana,18.4273,-68.9728,25.2,94,20,0.0,DO,1712889384
522,karratha,-20.7377,116.8463,30.32,49,0,4.6,AU,1712889094
523,filey,54.21,-0.2892,14.32,86,100,2.68,GB,1712889385
524,derzhavinsk,51.1,66.3167,2.92,61,50,5.71,KZ,1712889385
525,minab,27.1467,57.0801,26.86,56,34,1.97,IR,1712889385
526,vila velha,-20.3297,-40.2925,25.53,93,75,1.54,BR,1712889373
527,east wenatchee bench,47.4257,-120.2812,17.6,50,75,3.6,US,1712889385
528,garissa,-0.4536,39.6401,26.31,83,100,3.53,KE,1712889385
529,point pedro,9.8167,80.2333,29.63,71,100,6.04,LK,1712889385
530,sydney,-33.8679,151.2073,24.75,60,20,4.12,AU,1712889000
531,tofol,5.3248,163.0078,25.88,94,100,6.17,FM,1712889385
532,diapaga,12.0708,1.7889,31.8,38,100,2.63,BF,1712889385
533,princeville,45.7668,-61.2985,3.01,88,0,3.09,CA,1712889385
534,kani keli,-12.9536,45.1033,26.59,75,90,4.74,YT,1712889385
535,paragominas,-2.9667,-47.4833,23.58,99,100,1.18,BR,1712889386
536,dabeiba,7.0017,-76.2672,22.44,96,83,1.46,CO,1712889386
537,callao,-12.0667,-77.15,25.4,78,20,4.63,PE,1712889235
538,flying fish cove,-10.4217,105.6791,28.82,78,100,4.63,CX,1712889386
539,howard springs,-12.497,131.047,29.99,77,99,4.27,AU,1712889386
540,alice springs,-23.7,133.8833,23.45,25,2,5.66,AU,1712889386
541,linqiong,30.4159,103.4609,23.9,56,86,1.95,CN,1712889386
542,la maddalena,41.2142,9.4083,8.03,76,84,5.05,IT,1712889386
543,justo daract,-33.8594,-65.1828,8.33,88,100,4.96,AR,1712889386
544,xuddur,4.1213,43.8894,24.79,73,96,4.35,SO,1712889386
545,gutierrez zamora,20.45,-97.0833,21.39,72,5,2.62,MX,1712889386
546,selfoss,63.9331,-20.9971,3.25,97,100,2.87,IS,1712889386
547,luocheng,29.3848,104.0286,23.97,63,76,1.75,CN,1712889387
548,port macquarie,-31.4333,152.9167,24.38,68,12,4.46,AU,1712889363
549,kavarna,43.4333,28.3333,15.6,83,6,4.34,BG,1712889387
550,dombarovskiy,50.7587,59.5386,7.22,69,95,3.58,RU,1712889387
551,chitipa,-9.7024,33.2697,18.35,98,100,2.26,MW,1712889387
552,tanumah,27.1,44.1333,19.56,35,58,4.49,SA,1712889387
553,shengli,37.4564,118.4856,25.68,32,0,4.51,CN,1712889387
554,puerto baquerizo moreno,-0.9,-89.6,25.14,88,63,3.64,EC,1712889387
555,lindisfarne,-42.8333,147.35,18.88,55,75,6.69,AU,1712889387
556,camana,-16.6228,-72.7111,21.15,89,100,3.0,PE,1712889387
557,smara,26.7384,-11.6719,26.59,16,0,4.07,EH,1712889387
558,tres passos,-27.4556,-53.9319,19.5,89,85,3.31,BR,1712889148
559,tadine,-21.55,167.8833,24.62,71,99,3.5,NC,1712889388
560,santa maria da boa vista,-8.8078,-39.8256,25.84,74,91,3.63,BR,1712889388
561,ingleside,27.8778,-97.2117,22.77,79,9,3.07,US,1712889388
